27;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44555;0,593622685;BOLETA DE VENTA ELECTRÓNICA;B611-02-00890462;Liviano;4,661016949
28;NORVIAL S.A.;20505377142;"Carretera Panamericana Norte Km 138 Huacho Huara Lima
Av. Petit Thouras 4957 Miraflores";PARAÍSO;44533;0,329548611;BOLETA DE VENTA ELECTRÓNICA;B154-01053964;Liviano;7,627118644
29;NORVIAL S.A.;20505377142;"Carretera Panamericana Norte Km 138 Huacho Huara Lima
Av. Petit Thouras 4957 Miraflores";PARAÍSO;44533;0,545474537;BOLETA DE VENTA ELECTRÓNICA;B133-01407787;Liviano;7,627118644
30;NORVIAL S.A.;20505377142;"Carretera Panamericana Norte Km 138 Huacho Huara Lima
Av. Petit Thouras 4957 Miraflores";VARIANTE;44533;0,268877315;BOLETA DE VENTA ELECTRÓNICA;B353-01317872;Liviano;7,627118644
31;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44568;0,024583333;BOLETA DE VENTA ELECTRÓNICA;B602-03-01555288;Liviano;4,661016949
32;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44575;0,361875;BOLETA DE VENTA ELECTRÓNICA;B602-03-0150965;Liviano;4,661016949
33;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44576;0,333252315;BOLETA DE VENTA ELECTRÓNICA;B228-01-00391853;Liviano;4,661016949
34;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44576;0,216770833;BOLETA DE VENTA ELECTRÓNICA;B602-03-01561631;Liviano;4,661016949
35;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44583;0,380324074;BOLETA DE VENTA ELECTRÓNICA;B212-03-01428303;Liviano;4,661016949
36;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44247;0,346921296;BOLETA DE VENTA ELECTRÓNICA;B602-03-01307128;Liviano;4,661016949
37;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44317;0,551793981;BOLETA DE VENTA ELECTRÓNICA;B210-11-04718103;Liviano;4,661016949
38;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44317;0,399918981;BOLETA DE VENTA ELECTRÓNICA;B006-09-02402754;Liviano;4,661016949
39;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 36,4 Lurin;ACCESO ARICA;44317;0,637604167;BOLETA DE VENTA ELECTRÓNICA;B503-01-00556712;Liviano;4,661016949
40;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 36,4 Lurin;ACCESO ARICA;44319;0,323599537;BOLETA DE VENTA ELECTRÓNICA;B503-01-00556881;Liviano;4,661016949
41;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44319;0,256064815;BOLETA DE VENTA ELECTRÓNICA;B600-01-00171165;Liviano;4,661016949
42;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44324;0,312523148;BOLETA DE VENTA ELECTRÓNICA;B605-06-03060731;Liviano;4,661016949
43;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44365;0,594872685;BOLETA DE VENTA ELECTRÓNICA;B603-04-02321158;Liviano;4,661016949
44;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44365;0,678194444;BOLETA DE VENTA ELECTRÓNICA;B305-02-00903566;Liviano;4,661016949
45;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44366;0,747893519;BOLETA DE VENTA ELECTRÓNICA;B215-14-05555098;Liviano;4,661016949
46;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44374;0,35712963;BOLETA DE VENTA ELECTRÓNICA;B203-04-01167194;Liviano;4,661016949
47;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44374;0,25306713;BOLETA DE VENTA ELECTRÓNICA;B603-04-02330427;Liviano;4,661016949
48;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44380;0,273263889;BOLETA DE VENTA ELECTRÓNICA;B604-05-03328869;Liviano;4,661016949
49;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44380;0,715844907;BOLETA DE VENTA ELECTRÓNICA;B216-15-02131663;Liviano;4,661016949
50;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 25.5 Lurin;CONCHAN;44380;0,319965278;BOLETA DE VENTA ELECTRÓNICA;B400-01-02761440;Liviano;4,661016949
